GENE	CD69-ITGAE-	CD69+ITGAE-	CD38-ENTPD1-	CD38+ENTPD1-	CD38+ENTPD1+
ATP13A5	0	0	0	0	0
LINC02038	0	0	0	0	0
LINC02037	0	0	0	0	0
LINC00887	0	0	0.003564438	0	0
LINC01983	0	0	0	0	0
DLG1-AS1	0	0	0	0.008022668	0.001589936
AC055764.2	0	0.001366447	0	0.003769984	0.000331047
AC139887.1	0	0.001276272	0	0	0
CFAP99	0	0.002389188	0	0	0.000476022
HGFAC	0	0	0	0	0
AL590235.2	0	0	0	0	0
AC097381.1	0	0	0	0	0
AC005674.1	0	0.002272749	0	0	0
AC025539.1	0	0	0	0	0.000856998
PROM1	0	0	0.004561207	0.001255546	0.00152177
FAM184B	0	0	0	0	0.002175434
AC024230.1	0	0	0	0	0
AC096734.1	0	0.006973888	0.031862286	0.03806192	0.047082914
LINC02475	0	0	0	0	0
KCTD8	0	0	0	0	0
SLC10A4	0	0	0	0	0.001646576
ZAR1	0	0	0	0	0
CWH43	0	0	0	0	0
AC024243.1	0	0	0	0	0.001738092
PDCL2	0	0	0	0	0
AC104806.2	0	0	0.006620794	0	0.004179917
UGT2B15	0	0	0	0	0
UGT2B4	0	0	0	0	0
UGT2A1	0	0	0	0	0
SULT1E1	0	0	0	0	0
ODAM	0	0.001032582	0	0	0
SMR3B	0	0	0	0	0
AMTN	0	0	0	0	0
EPGN	0	0	0	0	0
AC110760.2	0	0	0	0	0
FAM47E-STBD1	0	0	0	0	0
CCDC158	0	0	0	0	0
SOWAHB	0.01226959	0	0	0	0.00228536
LINC01088	0	0	0	0	0
FGF5	0	0	0	0	0
CFAP299	0	0.001965514	0	0	0
AC124016.2	0	0.002780814	0.003370879	0	0.003903348
AC021192.1	0	0	0	0	0
SLC10A6	0	0	0	0	0
AC093895.1	0	0.001928717	0	0	0
AC083829.2	0	0.000880322	0	0	0.001327075
GRID2	0	0.002252758	0	0	0
BMPR1B-DT	0	0	0	0	0
ADH6	0	0	0	0	0
ADH1C	0	0.003739871	0.007596948	0	0
ADH7	0	0	0	0	0
AC096577.1	0	0	0	0	0
AC004066.2	0	0	0	0	0
AC096564.1	0	0	0	0	0
AC096564.2	0	0	0	0	0
AC004067.1	0	0.000802126	0	0	0
LRIT3	0	0	0	0.006226983	0
AC093752.2	0	0	0	0	0
AC093821.1	0	0	0	0	0
LINC02435	0	0	0	0	0
AC131956.2	0	0	0	0	0
UCP1	0	0	0	0	0
GYPE	0	0	0	0	0
LINC02266	0	0	0	0	0
LINC01095	0	0	0	0	0
TTC29	0	0.00124636	0	0	0
AC093835.1	0	0	0	0	0
FAM160A1-DT	0.018365474	0.000663802	0	0	0
AC092611.1	0	0	0	0	0
FGA	0	0	0	0	0
RBM46	0	0.003536367	0	0	0
GRIA2	0	0	0	0	0
C4orf45	0	0	0	0	0
FSTL5	0	0	0	0	0
NPY1R	0	0.000787174	0	0	0
SMIM31	0	0	0	0	0
ANXA10	0	0	0	0	0
GALNTL6	0	0	0	0	0.001841588
AC097534.1	0	0	0	0	0
SCRG1	0	0.001323324	0	0	0
SPATA4	0	0.003619628	0.01072019	0	0
CLDN22	0	0	0	0	0
AC108477.1	0	0	0	0	0
LINC02365	0	0	0	0	0
AC112722.1	0	0	0	0	0
F11	0	0	0	0.004200287	0
LINC01262	0	0	0	0	0
AC026740.1	0	0.00176311	0	0.005272606	0
AC114291.1	0	0	0	0	0
SLC6A18	0	0	0	0	0
LINC01511	0	0	0	0	0
IRX1	0	0	0.005444221	0	0
LINC02145	0	0	0	0	0
ADCY2	0	0.000848334	0	0	0
AC091965.4	0	0.000365577	0	0.001627605	0
AC012640.1	0	0.000603406	0	0.002612036	0
AC012640.4	0	0	0	0	0
LINC01513	0	0	0	0	0
AC012629.2	0	0	0	0	0
DNAH5	0	0.00647414	0.008211523	0	0
AC022113.1	0	0	0	0	0.001421243
AC026785.2	0	0.001183682	0	0	0
LINC02217	0	0	0	0	0
CDH12	0	0.000837693	0	0	0
PURPL	0	0	0	0	0
AC025754.2	0	0	0	0	0
C9	0	0	0	0	0
AC093277.1	0	0	0	0	0
C6	0	0	0	0	0
FGF10-AS1	0	0	0	0	0
HCN1	0	0	0	0	0
ISL1	0	0	0	0	0
AC008966.2	0	0	0	0	0
MCIDAS	0	0	0	0	0
AC026704.1	0	0	0	0	0
AC008937.2	0	0	0	0	0
LINC02108	0	0.000928122	0	0	0
RAB3C	0	0.006409477	0	0	0
PART1	0	0	0	0	0
LINC02057	0	0	0	0	0
RGS7BP	0	0	0	0	0
AC025442.1	0	0.002567493	0	0	0
AC112206.2	0	0	0	0	0
LINC02198	0	0.000951495	0	0	0
LINC02197	0	0	0	0	0
LINC02122	0	0	0	0	0
LINC01331	0	0	0	0	0
AC010501.1	0.029719215	0	0	0	0
AC008897.2	0	0	0	0	0
AC008885.2	0	0	0	0	0
AC104118.1	0	0.003915681	0	0	0.002036898
HAPLN1	0	0	0	0	0
AC008592.4	0	0	0	0	0
AC008592.5	0	0	0	0	0
AC020900.1	0	0	0	0	0
STARD4-AS1	0	0	0	0	0
AC104126.1	0	0	0	0	0
EPB41L4A-DT	0	0	0	0	0
ARL14EPL	0	0.002302267	0	0.012446167	0.011187777
LINC02147	0	0	0	0	0
AC010255.1	0	0	0	0	0
AC010255.3	0	0	0	0	0
AC113349.1	0	0	0	0	0
AC119150.1	0	0	0	0	0
LINC02201	0	0	0	0	0
LINC01170	0	0	0	0	0
LMNB1-DT	0	0	0	0	0
CCDC192	0	0	0	0	0
IL5	0	0	0	0	0
SOWAHA	0	0	0	0	0
SLC4A9	0	0	0	0	0
PCDHA6	0	0	0	0	0
PCDHA9	0	0	0	0	0
AC005609.3	0	0	0	0	0
PCDHA13	0	0	0	0	0
PCDHAC1	0	0	0	0	0
AC244517.5	0	0	0	0	0
AC008781.1	0	0	0	0	0
SPRY4-AS1	0	0	0	0	0
ARHGAP26-AS1	0	0	0	0	0
GRXCR2	0	0	0	0	0
SPINK6	0.013857943	0	0	0	0
SPINK7	0	0	0	0	0
SPINK9	0	0	0	0	0
SH3TC2	0	0	0	0	0
GRIA1	0	0	0	0	0
AC009185.1	0	0	0	0	0.004556109
AC008703.1	0	0	0	0	0
GABRB2	0	0	0	0	0.001322693
GABRA1	0	0	0	0	0
AC113414.1	0	0	0	0	0
FBLL1	0	0	0	0	0
FOXI1	0	0	0	0	0
AC008514.1	0	0	0	0	0
AC022217.3	0	0	0	0	0
AC008429.1	0	0	0	0	0.004166971
LINC01863	0	0	0	0	0
LINC01942	0	0	0	0	0
DRD1	0	0	0	0	0
SLC34A1	0	0.000468299	0	0	0
AC136604.2	0	0.001967689	0	0	0
AL133351.1	0	0.001162125	0	0.003193907	0
AL138831.2	0	0	0	0	0
AL138831.1	0	0.000759283	0	0	0
AL136309.2	0	0.002413288	0.007992304	0.002403206	0.006058153
AL162718.1	0	0.007127186	0	0	0
AL021328.1	0	0	0	0	0
AL031123.2	0	0	0	0	0
AL031123.1	0	0	0	0	0
AL158817.1	0	0	0	0	0
ERVFRD-1	0	0.000692121	0	0	0
AL023583.1	0	0	0	0	0
AL353152.1	0	0	0	0	0
LINC01108	0	0	0	0	0
STMND1	0	0	0	0	0
AL022068.1	0	0.000621292	0	0	0.002773273
PRL	0	0.000828987	0	0.001800107	0.002005496
ARMH2	0	0	0	0	0
AL133268.2	0	0	0	0	0
U91328.2	0	0	0	0.002776886	0.003990233
HIST1H1T	0	0	0	0	0
OR2B6	0	0	0	0	0
AL021997.3	0	0	0	0	0
TRIM31-AS1	0	0	0	0	0
HCG20	0	0.00097178	0	0	0.001255383
MUC22	0	0	0	0	0
CDSN	0	0	0	0	0
LY6G6C	0	0.000888493	0	0	0
EHMT2-AS1	0	0.000875758	0	0	0
AL645941.2	0	0	0	0	0
HCG24	0	0	0	0	0
AL645940.1	0	0	0	0	0
TCP11	0	0	0	0	0
AL033519.3	0	0	0	0	0
SLC26A8	0	0	0	0	0
PNPLA1	0	0.002903608	0	0	0
AL353597.1	0	0	0.005660521	0	0
APOBEC2	0	0	0	0	0
AL035588.1	0	0	0	0	0
PRICKLE4	0	0	0	0	0
AL512274.1	0	0	0	0	0
AL136304.1	0	0	0	0	0
AL136131.3	0	0	0	0	0
AL157371.2	0	0	0	0	0
AL109615.2	0	0	0	0	0
TMEM151B	0	0	0	0	0
TCTE1	0	0	0	0	0
SPATS1	0	0	0	0	0
ADGRF2	0	0	0	0	0
CRISP2	0	0.000989187	0	0	0
CRISP3	0	0	0	0	0.000264096
TFAP2D	0	0.002917074	0	0	0
TFAP2B	0	0	0	0	0
PKHD1	0	0	0	0	0
IL17F	0	0	0	0	0
GSTA2	0	0.007876769	0	0.009187614	0
GSTA5	0	0	0	0	0
GSTA3	0	0.001129222	0	0	0
GCM1	0	0	0	0.002671215	0
AL034374.1	0	0	0	0	0
LINC01564	0	0	0	0	0
MLIP	0	0	0	0	0
AL033384.1	0	0	0	0	0
HCRTR2	0	0	0	0	0
AL021368.3	0	0	0	0	0
EYS	0	0	0	0	0.003866009
RIMS1	0	0.000841868	0	0	0
AL121972.1	0	0.000635734	0	0	0
AL359715.3	0	0.00302276	0	0	0
AL359715.1	0	0	0	0	0
RIPPLY2	0	0.000782242	0	0	0
CGA	0	0.008854942	0.020580584	0.007699632	0
CFAP206	0	0	0	0	0
PRDM13	0	0.001260585	0	0	0
GRIK2	0	0	0	0	0
LINC02532	0	0	0	0	0
NR2E1	0	0	0	0	0
AL390208.1	0	0	0	0	0
AL080317.2	0	0	0	0	0
FO393415.1	0	0	0	0	0
HS3ST5	0	0.000675673	0	0	0
AL365259.1	0	0	0	0	0
AL096711.2	0	0	0	0.001654886	0
C6orf58	0	0	0	0	0
LINC00326	0	0	0	0	0
AL138828.1	0	0	0	0	0
AL023284.4	0	0	0	0	0
AL024508.2	0	0	0.006212123	0.007433765	0
ECT2L	0	0.002864632	0.007648541	0	0
AL355304.1	0	0	0	0	0
LINC01277	0	0	0	0	0
AL023581.2	0	0	0	0	0
GRM1	0	0	0	0	0
ADGB	0	0	0	0.002895398	0
TAB2-AS1	0	0	0	0	0
AL031056.2	0	0	0	0	0
AL355312.2	0	0	0	0	0
RAET1E	0	0.002028175	0	0	0
RAET1L	0	0	0	0	0
IYD	0	0.006882199	0.00761652	0	0
SYNE1-AS1	0	0	0	0	0
AL355297.4	0	0.001299937	0.005154697	0.002406539	0.004441278
AL391863.1	0	0.00186989	0	0.002709356	0.010225273
AL627422.2	0	0.001867077	0.011428405	0	0
AL137005.1	0	0	0	0	0
C6orf118	0.059507394	0	0.009266848	0	0
PRR18	0	0	0	0	0
AL353747.3	0	0	0	0	0
AL353747.2	0	0	0	0	0
AL009178.2	0	0	0	0	0
DACT2	0	0	0	0	0.009384915
LINC00574	0	0.001171608	0	0	0
AL731684.2	0	0	0	0	0
AC226118.1	0	0.001113459	0	0	0
CYP2W1	0	0	0	0	0
AC104129.1	0	0.001112597	0	0	0
AC073316.2	0	0	0	0	0
AC006483.2	0	0	0	0	0
RSPH10B	0	0.000921865	0	0	0
RSPH10B2	0	0	0	0	0.00305686
COL28A1	0.013532326	0	0	0	0.001617138
AC004948.1	0	0	0	0	0
AC013470.2	0	0	0	0	0
SOSTDC1	0	0	0	0	0
AC005014.2	0	0	0	0	0
AC019117.2	0	0	0	0	0.000264096
AC099342.1	0	0.000372936	0	0	0
AC002480.4	0	0	0	0	0
AC003985.2	0	0	0	0	0
AC004947.1	0	0	0	0	0
JAZF1-AS1	0	0.001733704	0	0	0.002753667
AC005013.1	0.017864164	0	0	0	0
AC005162.3	0	0	0	0	0
AC004593.3	0	0	0	0	0
AC007255.1	0	0	0	0.002140947	0
GHRHR	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0
CCDC129	0	0.002071874	0	0	0
PPP1R17	0	0.001829054	0	0	0
AC007349.3	0	0.001547206	0	0	0
TRGV6	0	0.001745663	0	0	0
CAMK2B	0	0	0	0	0
DDC	0	0	0	0	0
AC074351.1	0	0	0	0	0
AC068533.4	0	0	0	0	0
AC027644.4	0	0	0	0	0
CALN1	0	0.000522206	0	0	0
AC004990.1	0	0	0	0	0
SEMA3E	0	0.000759283	0	0	0.003987697
AC003991.1	0	0.00072865	0	0	0.001887453
AC079760.2	0	0	0	0	0
HEPACAM2	0	0	0	0	0
ASB4	0	0	0	0	0
TAC1	0	0	0	0	0
AC093799.1	0	0.001297611	0	0	0
TMEM225B	0	0.000557269	0.006572953	0.001207722	0
CYP3A7	0	0	0	0	0
NYAP1	0	0	0	0	0
AC254629.1	0	0	0	0	0
AC105052.3	0	0.002149319	0	0.002778156	0.004766361
EFCAB10	0	0	0.01072019	0	0
SLC26A4-AS1	0	0	0	0	0
AC005046.1	0	0	0	0.002708148	0
LINC01392	0	0	0	0	0
FEZF1	0	0	0	0	0
RNF133	0	0	0	0	0
RNF148	0	0	0	0	0
ASB15	0	0	0	0	0
AC000124.1	0	0	0	0	0
FSCN3	0	0.002488378	0	0.004099612	0.002461697
PRRT4	0	0	0	0	0
AC018638.6	0	0	0	0	0
SSMEM1	0	0	0	0	0
AC007938.2	0	0	0	0	0.001099936
AC007938.3	0	0	0	0	0.001815358
AC008264.2	0	0.000600378	0	0.00730887	0
SLC13A4	0	0	0	0	0
AC015987.1	0	0	0	0	0.001826394
AC093673.2	0	0	0	0	0.001123739
TAS2R60	0	0.003132784	0.006908976	0	0
OR2A7	0	0	0	0.003384392	0.001255383
AC004877.1	0	0	0	0	0
AC006017.1	0	0.001848796	0.006726239	0.004446178	0.003602695
BLACE	0	0	0	0	0
MNX1-AS2	0	0	0	0	0
AC011899.3	0	0.001459895	0	0	0
AL672277.1	0	0	0	0	0
VCX	0	0	0	0	0
TLR8-AS1	0	0	0	0	0
FAM9C	0	0	0	0	0
ASB11	0	0	0.00567274	0	0
AC097625.1	0	0	0	0	0
RS1	0	0	0	0	0
MAP3K15	0	0.000806632	0	0.003224437	0.002753667
PTCHD1-AS	0	0	0	0	0
PCYT1B	0	0	0	0	0
IL1RAPL1	0	0.001863475	0	0	0
NR0B1	0	0	0	0	0
GK-AS1	0	0.000958482	0	0.002936708	0.002971554
CFAP47	0	0	0	0	0
SYTL5	0	0	0	0	0
OTC	0	0	0	0	0
MID1IP1-AS1	0	0.001040439	0	0	0
PPP1R2C	0.031403896	0.228400037	0.515928912	0.068091059	0.028892457
AC234772.3	0	0.000705902	0	0	0
AC231533.1	0	0.001858654	0	0	0.00366394
GLOD5	0	0	0	0	0
ERAS	0	0	0	0	0
XAGE2	0	0.002233402	0	0	0.004894145
XAGE3	0	0	0	0	0
PFKFB1	0	0	0	0	0
ALAS2	0	0	0	0	0
PAGE2	0	0.004106415	0	0.01094623	0.01671003
AL034397.2	0	0	0	0	0
AWAT2	0	0	0	0	0
TSIX	0	0.02019801	0.005154697	0.015448443	0.010662701
XIST	0.363246599	0.335837848	0.290636889	0.322337305	0.200195812
AL353804.1	0	0	0	0	0
DRP2	0	0.002050676	0.003527227	0	0.006029937
TAF7L	0	0.001088144	0	0	0
NXF2B	0	0	0	0	0
TCEAL5	0	0	0	0	0
TMEM31	0	0	0	0	0
NRK	0	0.002407779	0	0	0.014959218
CLDN2	0	0.001063954	0	0	0
PIH1D3	0	0.001136822	0	0	0
AL035425.1	0	0	0	0	0
TRPC5OS	0	0	0	0	0
HTR2C	0	0	0	0	0
AKAP14	0	0.001135473	0	0.006712282	0
PRR32	0	0	0	0	0
LINC00629	0	0	0	0.004559878	0.003210809
PLAC1	0	0	0	0	0
ADGRG4	0	0	0	0	0
VGLL1	0	0.001765158	0.009532023	0	0.006622692
AC236972.3	0	0	0	0.003664194	0
PNMA6E	0	0	0	0	0
DUSP9	0	0	0	0	0.000264096
AC245140.1	0	0	0	0	0
H2AFB1	0	0.001388218	0.006959804	0	0
AC100810.3	0	0	0	0	0
CSMD1	0	0	0.01032699	0.001999585	0
FAM85B	0	0	0	0	0
AC103957.2	0	0.000459825	0	0	0
AC087269.1	0	0	0	0	0
AC034111.1	0	0	0	0	0.002603664
AC068992.1	0	0	0	0	0
MTMR7	0	0.001212162	0	0.001510772	0.001457187
AC103719.1	0	0	0	0	0
LGI3	0	0.000816959	0.002246633	0	0
ADRA1A	0	0	0	0	0
CHRNA2	0	0.000759283	0	0	0
EXTL3-AS1	0	0	0	0	0
AC084026.1	0	0	0	0	0.001418607
MBOAT4	0	0	0	0	0.002499149
AC026979.3	0	0	0	0	0
AC124067.4	0	0	0	0	0
AC087623.4	0	0	0	0	0
AC069120.1	0	0	0	0	0
AC108863.1	0	0	0	0	0
AC022733.2	0	0	0	0	0
ZMAT4	0	0	0.004182867	0	0
AC103724.4	0	0	0	0.004185809	0
AC090739.1	0	0	0	0	0
ALKAL1	0	0.002771695	0.021092438	0.004479149	0
NPBWR1	0	0.001045743	0	0	0.002163683
OPRK1	0	0	0	0	0
RP1	0	0.002646478	0.0075702	0	0
XKR4	0	0.000392994	0	0	0
AC107952.2	0	0	0	0	0
AC090796.1	0	0	0	0	0
AC104051.2	0	0	0	0	0
AC012103.1	0	0	0	0	0
LINC01602	0	0	0	0	0
CLVS1	0	0	0	0	0
AC091173.1	0	0	0	0	0
TTPA	0	0	0	0	0.001694674
AC084082.1	0	0	0	0	0
CRH	0	0.00150544	0.004566492	0	0.001877762
RRS1-AS1	0	0	0	0	0.00103702
PPP1R42	0	0.001204535	0	0.004301455	0
AC021321.1	0	0.003748224	0.00467019	0	0.001670776
C8orf34-AS1	0	0	0	0	0.001141272
AC022893.1	0	0.001516703	0.006461614	0	0
C8orf89	0	0	0	0	0
RDH10-AS1	0	0	0	0	0
AC111149.2	0	0	0	0	0
STAU2-AS1	0	0	0	0	0
ZFHX4-AS1	0	0	0	0	0
AC009812.3	0	0	0	0	0.00095812
AC009902.2	0	0	0	0	0
SLC10A5	0	0	0	0	0.00288098
AC011773.4	0	0.002555819	0	0	0
AC011773.1	0	0	0	0	0
AC011773.3	0	0	0	0	0
CA1	0	0	0	0	0
LINC01030	0	0	0	0	0
AC087752.4	0	0.001822091	0	0	0
MIR3150BHG	0	0	0	0	0
AC068189.1	0	0	0	0	0
AP003465.1	0	0	0	0	0
AP003352.1	0.018342078	0.004862342	0.004044802	0.00891744	0.009774082
AP003472.1	0.025990619	0.006007386	0	0	0.002347596
SNX31	0	0	0	0	0
AP001330.5	0	0	0	0	0
AP001207.3	0	0	0	0	0
AC012213.3	0	0	0	0.002299455	0
RSPO2	0	0	0	0	0
ANXA13	0	0	0	0	0
FER1L6	0	0.000940279	0	0	0
AC090922.1	0	0	0	0	0
LINC00964	0	0	0	0	0
CCDC26	0	0	0	0	0
AC013546.1	0	0	0	0	0
AC046195.1	0	0	0	0	0
FAM135B	0	0	0	0	0
AC011676.1	0	0	0.002025899	0	0
AC100803.1	0	0	0	0	0
AC134682.1	0	0	0	0	0
LYPD2	0	0	0	0	0
AC083841.1	0	0	0	0	0
LYNX1-SLURP2	0	0	0	0	0
SLURP2	0	0	0	0	0
AF186192.1	0	0	0	0	0
DMRT1	0	0.001377349	0	0	0
DMRT2	0	0	0	0.004564479	0.009513109
VLDLR-AS1	0	0.002154035	0	0	0
GLIS3-AS1	0	0	0	0	0
AL136366.1	0	0	0	0	0
AL449983.1	0	0	0	0	0
BNC2-AS1	0	0.001212674	0	0	0
SAXO1	0	0	0	0	0
AL391834.1	0	0	0	0	0.002009168
IFNB1	0	0	0	0	0
LINC01239	0	0	0	0	0
AL445623.2	0	0	0	0	0
IFT74-AS1	0	0.001262802	0	0	0
AL356489.3	0	0	0	0	0
AL356489.2	0	0	0	0	0
UBE2R2-AS1	0	0	0	0	0.001284913
DNAI1	0	0.003027403	0	0.004301455	0.001891697
DNAJB5-DT	0	0.000620218	0	0	0
AL353795.2	0	0	0	0	0
FAM221B	0	0	0	0	0
FRMPD1	0	0	0	0	0
FAM74A1	0	0	0	0	0
ANKRD20A2	0	0	0	0	0
BMS1P14	0	0	0	0	0
FAM74A7	0	0	0	0	0
AL590491.2	0	0.000991921	0	0	0
BX005040.1	0	0	0	0	0
BX088645.1	0	0	0	0	0
CR786580.1	0	0.001178823	0	0	0
FOXD4L4	0	0	0	0	0
AL353770.4	0	0	0	0	0
FOXD4L3	0	0	0	0	0
PGM5-AS1	0	0.001407654	0	0	0
BANCR	0	0	0	0	0
MAMDC2-AS1	0	0	0	0	0
TRPM6	0	0	0	0	0
VPS13A-AS1	0	0	0	0.003100933	0
AL137847.1	0	0	0	0	0
AL772337.2	0	0	0	0	0
AL158071.5	0	0	0	0	0
AL451065.1	0	0	0	0	0
AL390760.1	0	0	0	0	0
MIRLET7DHG	0	0	0	0	0
GABBR2	0	0.003507714	0	0	0.001310944
AL136084.2	0	0	0.004145476	0	0
AL359710.1	0	0	0	0	0
PLPPR1	0	0.001036683	0	0	0
SMC2-AS1	0	0	0	0	0
AL592463.1	0	0	0	0	0
AL139041.1	0	0	0	0	0
RNF183	0	0	0	0	0
AMBP	0	0.002499318	0	0	0
AL138895.1	0	0	0	0	0
TEX48	0	0	0	0.002528289	0
AL161630.1	0	0	0	0	0
AL354754.1	0	0	0	0	0
MORN5	0	0.004223499	0.010505898	0	0
WDR38	0.013857943	0.003807445	0	0.008590124	0
LMX1B	0	0	0	0	0
AL158151.4	0	0	0	0	0
AL353803.4	0	0	0	0	0.000856998
AL360004.1	0	0.001325156	0	0	0
PRDM12	0	0.002762687	0	0	0
QRFP	0	0	0	0	0
AL358781.2	0	0	0	0	0
PRRT1B	0	0	0	0	0
CFAP77	0	0.001178823	0	0	0
GFI1B	0	0	0	0	0.004177657
FCN2	0	0	0	0	0
AL390778.2	0	0	0	0	0
AL355574.1	0	0	0	0	0
AL590226.2	0	0	0	0	0
TMEM210	0	0	0	0	0
RNF224	0	0	0	0	0
AP006621.1	0	0	0	0	0
AP006623.1	0	0	0	0	0
MUC6	0	0	0	0.003181357	0
MUC5AC	0	0.004185541	0	0.004171431	0
MUC5B	0.009301225	0.007319693	0.009512853	0.012560563	0.009843737
AC068580.2	0	0	0	0	0
TH	0	0	0	0.002766133	0
TRPM5	0	0	0	0	0
HBD	0	0	0	0	0
OR51B5	0	0	0	0	0
OR52H1	0	0	0	0	0
AC022762.2	0	0	0	0	0
CNGA4	0	0	0	0	0
HPX	0	0	0	0	0
LMO1	0	0	0	0	0
C11orf16	0	0.001271188	0	0	0
AC079296.1	0	0	0	0	0
AC132192.1	0	0	0	0	0.00377442
AC111188.1	0	0	0	0	0
LINC00958	0	0.002167258	0	0	0.003349256
AC084859.1	0	0	0	0	0
CALCA	0	0	0	0	0
LDHAL6A	0	0	0	0	0
PTPN5	0	0	0	0	0
AC009652.2	0	0.002381608	0	0	0
AC009652.1	0	0	0	0	0
NELL1	0	0.001823312	0	0	0
LUZP2	0	0	0	0	0
ANO3	0	0	0	0	0
MUC15	0	0.009300433	0	0	0.002205086
BBOX1	0	0	0	0	0
AC110058.1	0	0	0	0	0
KCNA4	0	0	0	0	0
AL136088.1	0	0	0	0	0
PAX6	0	0	0	0	0.001877762
AL049629.1	0	0	0	0	0
AL049629.2	0	0	0	0	0
C11orf91	0	0	0	0.001931525	0
CD44-AS1	0	0.000659534	0.005251995	0	0.002183338
AC087521.2	0	0	0	0	0
AC116021.1	0	0	0	0	0
LINC02489	0	0.001652252	0	0	0
FAM180B	0	0	0	0	0
P2RX3	0	0	0	0	0
PRG2	0	0	0	0	0
OR5B21	0	0	0	0	0
AP001350.1	0	0.002301756	0.011972489	0.010697551	0
MS4A3	0	0	0	0	0
MS4A6E	0	0	0	0	0
MS4A5	0	0	0	0	0
MS4A8	0.036224584	0.003315536	0	0.005095613	0.001984053
MS4A10	0	0	0	0	0
AP000777.2	0	0.000612545	0	0	0
AP003721.1	0	0.001307656	0	0	0
PGA5	0	0	0	0	0
LRRC10B	0	0	0	0	0
AP003733.3	0	0	0	0	0
SCGB2A2	0	0	0	0	0
AP003306.2	0	0	0	0	0
SCGB1A1	0.563478564	0.811456919	0.370727357	0.628443603	0.088452338
AP001160.1	0	0	0	0	0
TEX54	0	0	0	0	0
AP000438.1	0	0	0	0	0
KCNK4	0	0	0	0	0
SPDYC	0	0.00070834	0	0	0.000900384
AP000769.3	0	0	0	0	0
AP001266.1	0	0	0	0	0
AP000759.1	0	0	0	0	0
TMEM151A	0	0.005973923	0	0	0
CCDC87	0	0.002668569	0	0.006638892	0
C11orf86	0	0.001135473	0	0	0
AP003419.3	0	0	0	0	0
C11orf72	0	0.00093721	0	0	0
AP003096.1	0	0.000740487	0	0	0
AP000439.3	0	0	0	0	0
AP000439.1	0	0.002499233	0	0	0
KRTAP5-8	0	0	0	0	0
KRTAP5-10	0	0	0	0	0
AP000812.1	0	0	0	0	0
AP003785.1	0	0	0	0	0
LINC01537	0	0.001442297	0	0	0
AP002761.1	0	0	0	0	0
AP000763.4	0	0	0	0	0
AP000763.3	0	0	0	0	0.003015224
AP003717.1	0	0.00227545	0	0	0
AP002360.3	0	0	0	0	0
AP002498.1	0	0	0	0	0
B3GNT6	0	0	0	0	0.002372368
NDUFC2-KCTD14	0	0	0	0	0
AP003086.2	0	0	0	0	0
AP003110.1	0	0	0	0	0
MIR4300HG	0.01868727	0	0	0	0
FAM181B	0	0	0	0	0
AP001528.2	0	0	0	0	0
GRM5-AS1	0	0	0	0	0
GRM5	0	0.001278545	0	0	0
SCARNA9	0	0	0	0	0
GPR83	0	0	0	0	0
C11orf97	0	0.000656969	0	0.006990479	0
AP000943.3	0	0.000726071	0	0	0.00070876
CNTN5	0	0	0	0	0
AP001351.1	0	0	0	0	0
ANGPTL5	0	0	0	0	0
AP000851.1	0	0	0	0	0
MMP10	0	0.001325156	0	0.001931525	0
BTG4	0	0	0	0	0.000906204
C11orf88	0	0.006080066	0.020243288	0.016540303	0
AP002884.4	0	0	0	0	0
AP000802.1	0	0	0	0	0
DRD2	0	0	0	0	0
AP002373.1	0	0.001553063	0	0	0
SCN2B	0	0	0	0	0
AP001267.2	0	0.00124636	0	0	0
AP000941.1	0	0.001430086	0	0	0
TREH	0	0	0	0	0
PDZD3	0.01226959	0	0	0	0
AP003390.1	0	0	0	0	0
OR8G1	0	0.001716446	0	0	0
OR8G5	0	0	0	0	0
DDX25	0	0	0	0	0
VSIG10L2	0	0	0	0	0
AP001893.1	0	0.000552233	0	0.002351551	0.002356499
AP003481.1	0	0.000233597	0	0	0.001273823
TP53AIP1	0	0.001319675	0	0	0
AL358216.1	0	0	0	0	0
LINC00200	0	0.004402911	0	0	0.007246687
AL357833.1	0	0	0	0	0
LINC00705	0	0	0	0	0
ITIH2	0	0	0	0	0
CASC10	0	0.000835742	0	0	0.002558716
AL158211.1	0	0	0	0	0
AL590068.1	0	0	0	0	0
AL158834.1	0	0	0	0.002586996	0.003923129
AL121748.2	0	0	0	0	0
AL392046.2	0	0	0	0	0
LINC01264	0	0	0	0	0
AL731567.1	0	0	0	0	0
MSMB	0	0.001205041	0	0.007363978	0.000264096
ANXA8L1	0	0	0	0	0
LINC00842	0	0	0	0	0
ANXA8	0	0	0	0	0
AC245041.2	0	0.001322923	0	0.003898264	0
LRRC18	0	0	0	0	0
AL138760.1	0	0	0	0	0
PCDH15	0.036043211	0	0	0	0
LINC00844	0	0	0	0	0
MRLN	0	0	0	0.005580307	0
CABCOCO1	0	0.001414588	0	0	0
AC024600.1	0	0	0	0	0
CTNNA3	0	0	0	0	0
AL596223.1	0	0	0	0	0
C10orf105	0	0	0	0	0
OIT3	0	0	0	0	0
DNAJC9-AS1	0	0.000879783	0	0	0
SYNPO2L	0	0	0	0	0
AC022400.1	0	0	0	0	0
ZNF503-AS1	0	0	0	0	0
AC010997.4	0	0	0	0	0
NUTM2E	0	0.002565879	0	0	0
SFTPD-AS1	0	0	0	0	0
